Player,Pos,stats_link,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
Markus Kuhn,DT,https://www.sports-reference.com/cfb/players/markus-kuhn-1.html,6-5,299,4.87,34.5,28,112,7.43,4.41,New York Giants / 7th / 239th pick / 2012
Ronald Leary,OG,https://www.sports-reference.com/cfb/players/ronald-leary-1.html,6-3,315,5.23,29.0,30,104,7.87,4.91,
Josh LeRibeus,OG,https://www.sports-reference.com/cfb/players/ronald-leary-1.html,6-3,312,5.31,26.0,29,96,7.64,4.65,Washington Redskins / 3rd / 71st pick / 2012
Ronnell Lewis,OLB,https://www.sports-reference.com/cfb/players/ronnell-lewis-1.html,6-2,253,4.65,31.0,36,112,7.09,4.40,Detroit Lions / 4th / 125th pick / 2012
Travis Lewis,OLB,https://www.sports-reference.com/cfb/players/travis-lewis-2.html,6-1,246,4.83,36.0,22,122,,,Detroit Lions / 7th / 223rd pick / 2012
Ryan Lindley,QB,https://www.sports-reference.com/cfb/players/ryan-lindley-1.html,6-4,229,4.86,29.5,,108,7.52,4.45,Arizona Cardinals / 6th / 185th pick / 2012
Ryan Lindley,OLB,https://www.sports-reference.com/cfb/players/brandon-lindsey-1.html,6-2,254,4.85,33.0,23,117,7.36,4.28,
Shawn Loiseau,ILB,https://www.sports-reference.com/cfb/players/brandon-lindsey-1.html,6-0,244,4.74,32.5,19,109,,,
Joe Looney,OG,https://www.sports-reference.com/cfb/players/joe-looney-1.html,6-3,309,5.02,,26,,,,San Francisco 49ers / 4th / 117th pick / 2012
Andrew Luck,QB,https://www.sports-reference.com/cfb/players/andrew-luck-1.html,6-4,234,4.59,36.0,,124,6.80,4.28,Indianapolis Colts / 1st / 1st pick / 2012
Andrew Luck,CB,https://www.sports-reference.com/cfb/players/danton-lynn-1.html,6-0,206,4.71,31.5,17,111,,,
Terrell Manning,OLB,https://www.sports-reference.com/cfb/players/terrell-manning-1.html,6-2,237,4.71,32.5,22,114,7.18,4.43,Green Bay Packers / 5th / 163rd pick / 2012
Brandon Marshall,OLB,https://www.sports-reference.com/cfb/players/brandon-marshall-3.html,6-1,242,4.72,30.5,28,108,7.05,4.09,Jacksonville Jaguars / 5th / 142nd pick / 2012
Brandon Marshall,P,https://www.sports-reference.com/cfb/players/kyle-martens-1.html,6-5,226,4.92,,,,,,
Doug Martin,RB,https://www.sports-reference.com/cfb/players/doug-martin-1.html,5-9,223,4.46,36.0,28,120,6.79,4.16,Tampa Bay Buccaneers / 1st / 31st pick / 2012
Jonathan Martin,OT,https://www.sports-reference.com/cfb/players/doug-martin-1.html,6-5,312,5.27,,,,,,Miami Dolphins / 2nd / 42nd pick / 2012
Keshawn Martin,WR,https://www.sports-reference.com/cfb/players/keshawn-martin-1.html,5-11,188,4.42,39.5,13,122,6.85,4.13,Houston Texans / 4th / 121st pick / 2012
Markelle Martin,S,https://www.sports-reference.com/cfb/players/markelle-martin-1.html,6-1,207,4.47,,19,,,,Tennessee Titans / 6th / 190th pick / 2012
Mike Martin,DT,https://www.sports-reference.com/cfb/players/mike-martin-4.html,6-1,306,4.80,33.5,36,113,7.19,4.25,Tennessee Titans / 3rd / 82nd pick / 2012
Jonathan Massaquoi,OLB,https://www.sports-reference.com/cfb/players/jonathan-massaquoi-1.html,6-2,264,4.81,33.5,20,120,7.38,4.53,Atlanta Falcons / 5th / 164th pick / 2012
Bobby Massie,OT,https://www.sports-reference.com/cfb/players/bobby-massie-1.html,6-6,316,5.18,27.5,22,103,7.70,4.95,Arizona Cardinals / 4th / 112th pick / 2012
Rishard Matthews,WR,https://www.sports-reference.com/cfb/players/rishard-matthews-1.html,6-0,217,4.54,36.0,20,,6.88,4.19,Miami Dolphins / 7th / 227th pick / 2012
Rishard Matthews,WR,https://www.sports-reference.com/cfb/players/marquis-maze-1.html,5-8,186,4.51,33.5,,112,,,
Matt McCants,OT,https://www.sports-reference.com/cfb/players/marquis-maze-1.html,6-6,308,5.40,25.5,17,97,,,New York Giants / 6th / 201st pick / 2012
Antoine McClain,OG,https://www.sports-reference.com/cfb/players/marquis-maze-1.html,6-5,329,5.48,27.0,19,91,8.13,4.82,
Shea McClellin,OLB,https://www.sports-reference.com/cfb/players/shea-mcclellin-1.html,6-3,260,4.62,31.5,19,118,7.07,4.33,Chicago Bears / 1st / 19th pick / 2012
Kelcie McCray,S,https://www.sports-reference.com/cfb/players/kelcie-mccray-1.html,6-2,202,4.48,30.5,12,122,7.00,4.29,
Jerron McMillian,S,https://www.sports-reference.com/cfb/players/kelcie-mccray-1.html,5-11,203,4.47,36.5,17,120,6.69,4.22,Green Bay Packers / 4th / 133rd pick / 2012
Marvin McNutt,WR,https://www.sports-reference.com/cfb/players/marvin-mcnutt-1.html,6-3,216,4.48,37.0,,122,7.15,4.07,Philadelphia Eagles / 6th / 194th pick / 2012
Caleb McSurdy,ILB,https://www.sports-reference.com/cfb/players/marvin-mcnutt-1.html,6-1,245,4.82,30.0,26,110,7.26,4.28,Dallas Cowboys / 7th / 222nd pick / 2012
Caleb McSurdy,DT,https://www.sports-reference.com/cfb/players/vaughn-meatoga-1.html,6-1,294,4.93,30.0,27,108,7.10,4.21,
Caleb McSurdy,DT,https://www.sports-reference.com/cfb/players/vaughn-meatoga-1.html,6-1,294,4.93,30.0,27,108,7.10,4.21,
Davin Meggett,RB,https://www.sports-reference.com/cfb/players/davin-meggett-1.html,5-8,211,4.50,35.0,23,118,7.14,4.32,
DeQuan Menzie,CB,https://www.sports-reference.com/cfb/players/dequan-menzie-1.html,5-11,202,4.65,33.0,,116,,,Kansas City Chiefs / 5th / 146th pick / 2012
Whitney Mercilus,DE,https://www.sports-reference.com/cfb/players/whitney-mercilus-1.html,6-4,261,4.68,32.0,27,118,7.17,4.53,Houston Texans / 1st / 26th pick / 2012
Lamar Miller,RB,https://www.sports-reference.com/cfb/players/lamar-miller-1.html,5-11,212,4.34,33.0,,,,,Miami Dolphins / 4th / 97th pick / 2012
Ryan Miller,OG,https://www.sports-reference.com/cfb/players/ryan-miller-1.html,6-7,321,5.16,28.0,32,100,7.72,4.78,Cleveland Browns / 5th / 160th pick / 2012
Chase Minnifield,CB,https://www.sports-reference.com/cfb/players/chase-minnifield-1.html,5-10,183,4.63,,7,,,,
Charles Mitchell,S,https://www.sports-reference.com/cfb/players/charles-mitchell-1.html,5-11,202,4.56,37.0,19,127,6.93,4.22,Atlanta Falcons / 6th / 192nd pick / 2012
David Molk,C,https://www.sports-reference.com/cfb/players/david-molk-1.html,6-1,298,5.18,,41,,,,San Diego Chargers / 7th / 226th pick / 2012
David Molk,DT,https://www.sports-reference.com/cfb/players/rennie-moore-1.html,6-3,268,5.00,30.5,21,109,,4.53,
Kashif Moore,WR,https://www.sports-reference.com/cfb/players/kashif-moore-1.html,5-9,180,4.36,43.5,19,126,6.82,4.05,
Kellen Moore,QB,https://www.sports-reference.com/cfb/players/kellen-moore-1.html,6-0,197,4.82,27.0,,99,7.41,4.56,
Alfred Morris,RB,https://www.sports-reference.com/cfb/players/alfred-morris-1.html,5-10,219,4.63,35.5,16,117,7.01,4.19,Washington Redskins / 6th / 173rd pick / 2012
Brandon Mosley,OT,https://www.sports-reference.com/cfb/players/brandon-mosley-2.html,6-6,314,5.14,27.0,30,103,7.43,4.78,New York Giants / 4th / 131st pick / 2012
Derek Moye,WR,https://www.sports-reference.com/cfb/players/derek-moye-1.html,6-4,209,4.46,33.5,10,115,,4.23,
Derek Moye,OLB,https://www.sports-reference.com/cfb/players/tyler-nielsen-1.html,6-3,238,4.63,,21,,7.27,4.31,
Lucas Nix,OG,https://www.sports-reference.com/cfb/players/lucas-nix-1.html,6-5,317,5.36,29.5,,102,7.81,4.90,
Josh Norman,CB,https://www.sports-reference.com/cfb/players/lucas-nix-1.html,6-0,197,4.61,33.0,14,124,7.09,4.23,Carolina Panthers / 5th / 143rd pick / 2012
Brad Nortman,P,https://www.sports-reference.com/cfb/players/brad-nortman-1.html,6-2,213,4.78,,,,,,Carolina Panthers / 6th / 207th pick / 2012
Brad Nortman,OT,https://www.sports-reference.com/cfb/players/josh-oglesby-1.html,6-7,338,5.75,28.5,22,,,,
Kelechi Osemele,OT,https://www.sports-reference.com/cfb/players/josh-oglesby-1.html,6-5,333,5.22,26.5,32,104,7.91,4.87,Baltimore Ravens / 2nd / 60th pick / 2012
Brock Osweiler,QB,https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,6-7,242,4.83,,,,,,Denver Broncos / 2nd / 57th pick / 2012
Chris Owusu,WR,https://www.sports-reference.com/cfb/players/chris-owusu-1.html,6-0,196,4.36,40.5,19,129,6.85,4.11,
Eric Page,WR,https://www.sports-reference.com/cfb/players/eric-page-1.html,5-9,186,4.50,30.0,15,112,6.95,3.98,
Eric Page,DE,https://www.sports-reference.com/cfb/players/donte-paige-moss-1.html,6-3,268,4.67,,26,,,,
David Paulson,TE,https://www.sports-reference.com/cfb/players/david-paulson-1.html,6-3,246,4.79,32.0,21,110,7.18,4.40,Pittsburgh Steelers / 7th / 240th pick / 2012
Isaiah Pead,RB,https://www.sports-reference.com/cfb/players/isaiah-pead-1.html,5-10,197,4.39,33.0,,116,6.95,4.32,St. Louis Rams / 2nd / 50th pick / 2012
Micah Pellerin,CB,https://www.sports-reference.com/cfb/players/isaiah-pead-1.html,6-0,194,4.52,33.0,14,116,,,
Nick Perry,DE,https://www.sports-reference.com/cfb/players/nick-perry-1.html,6-3,271,4.55,38.5,35,124,7.25,4.66,Green Bay Packers / 1st / 28th pick / 2012
DeAngelo Peterson,TE,https://www.sports-reference.com/cfb/players/deangelo-peterson-1.html,6-3,243,4.69,36.0,18,121,7.19,,
Bernard Pierce,RB,https://www.sports-reference.com/cfb/players/bernard-pierce-1.html,6-0,218,4.45,36.5,17,123,7.07,4.28,Baltimore Ravens / 3rd / 84th pick / 2012
Eddie Pleasant,S,https://www.sports-reference.com/cfb/players/eddie-pleasant-1.html,5-10,211,4.53,33.5,22,116,7.12,4.28,
Dontari Poe,DT,https://www.sports-reference.com/cfb/players/dontari-poe-1.html,6-3,346,4.89,29.5,44,105,7.90,4.56,Kansas City Chiefs / 1st / 11th pick / 2012
Chris Polk,RB,https://www.sports-reference.com/cfb/players/chris-polk-1.html,5-10,215,4.52,31.5,,111,7.13,4.21,
Tauren Poole,RB,https://www.sports-reference.com/cfb/players/tauren-poole-1.html,5-10,205,4.48,34.0,24,118,7.36,4.19,
DeVier Posey,WR,https://www.sports-reference.com/cfb/players/devier-posey-1.html,6-2,211,4.39,36.5,14,123,7.03,4.15,Houston Texans / 3rd / 68th pick / 2012
Nate Potter,OT,https://www.sports-reference.com/cfb/players/nate-potter-1.html,6-6,303,5.26,28.5,22,100,7.49,4.67,Arizona Cardinals / 7th / 221st pick / 2012
Nate Potter,DT,https://www.sports-reference.com/cfb/players/tydreke-powell-1.html,6-2,311,5.28,28.5,29,99,7.31,4.62,
Chaz Powell,CB,https://www.sports-reference.com/cfb/players/chaz-powell-1.html,6-0,203,4.42,33.0,17,121,6.84,4.16,
Shawn Powell,P,https://www.sports-reference.com/cfb/players/shawn-powell-1.html,6-4,248,5.06,,,,,,
Shaun Prater,CB,https://www.sports-reference.com/cfb/players/shaun-prater-1.html,5-10,190,4.50,,14,,,,Cincinnati Bengals / 5th / 156th pick / 2012
Shaun Prater,CB,https://www.sports-reference.com/cfb/players/shaun-prater-1.html,5-10,185,4.53,32.0,8,114,7.19,4.28,
Shaun Prater,TE,https://www.sports-reference.com/cfb/players/nick-provo-1.html,6-3,237,4.76,,,,,,
Cyhl Quarles,S,https://www.sports-reference.com/cfb/players/cyhl-quarles-1.html,6-1,213,4.54,32.5,19,119,7.21,4.32,
Brian Quick,WR,https://www.sports-reference.com/cfb/players/cyhl-quarles-1.html,6-3,220,4.50,34.0,15,119,7.10,4.23,St. Louis Rams / 2nd / 33rd pick / 2012
Chris Rainey,RB,https://www.sports-reference.com/cfb/players/chris-rainey-1.html,5-8,180,4.36,36.5,16,120,6.50,3.93,Pittsburgh Steelers / 5th / 159th pick / 2012
Kheeston Randall,DT,https://www.sports-reference.com/cfb/players/kheeston-randall-1.html,6-5,293,5.00,34.0,28,111,7.49,4.84,Miami Dolphins / 7th / 215th pick / 2012
Rueben Randle,WR,https://www.sports-reference.com/cfb/players/rueben-randle-1.html,6-3,210,4.55,31.0,15,121,6.99,4.36,New York Giants / 2nd / 63rd pick / 2012
Rueben Randle,CB,https://www.sports-reference.com/cfb/players/antwuan-reed-1.html,5-10,188,4.58,36.5,14,124,,4.20,
Riley Reiff,OT,https://www.sports-reference.com/cfb/players/riley-reiff-1.html,6-6,313,5.16,26.5,23,98,7.87,4.75,Detroit Lions / 1st / 23rd pick / 2012
Riley Reiff,TE,https://www.sports-reference.com/cfb/players/beau-reliford-1.html,6-5,256,4.84,,,,,,
Riley Reiff,TE,https://www.sports-reference.com/cfb/players/beau-reliford-1.html,6-5,256,4.84,,,,,,
Kendall Reyes,DT,https://www.sports-reference.com/cfb/players/kendall-reyes-1.html,6-4,299,4.82,34.5,36,113,7.43,4.53,San Diego Chargers / 2nd / 49th pick / 2012
Matt Reynolds,OT,https://www.sports-reference.com/cfb/players/matt-reynolds-1.html,6-4,302,5.27,,25,,,,
Sean Richardson,S,https://www.sports-reference.com/cfb/players/sean-richardson-1.html,6-2,216,4.43,38.5,22,128,7.01,4.44,
Trent Richardson,RB,https://www.sports-reference.com/cfb/players/trent-richardson-1.html,5-9,228,4.48,,,,,,Cleveland Browns / 1st / 3rd pick / 2012
Travian Robertson,DT,https://www.sports-reference.com/cfb/players/travian-robertson-1.html,6-4,302,5.12,26.0,30,102,,,Atlanta Falcons / 7th / 249th pick / 2012
Travian Robertson,WR,https://www.sports-reference.com/cfb/players/gerell-robinson-1.html,6-3,227,4.54,35.5,,113,,4.15,
Travian Robertson,S,https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,5-10,195,4.46,35.0,15,125,,4.15,
Josh Robinson,CB,https://www.sports-reference.com/cfb/players/josh-robinson-1.html,5-10,199,4.29,38.5,17,133,6.55,3.97,Minnesota Vikings / 3rd / 66th pick / 2012
Keenan Robinson,ILB,https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,6-3,242,4.72,35.5,27,120,,,Washington Redskins / 4th / 119th pick / 2012
James Rodgers,WR,https://www.sports-reference.com/cfb/players/james-rodgers-1.html,5-7,184,4.61,37.0,19,115,,4.23,
Evan Rodriguez,FB,https://www.sports-reference.com/cfb/players/evan-rodriguez-1.html,6-1,239,4.53,36.0,18,119,6.94,4.28,Chicago Bears / 4th / 111th pick / 2012
Evan Rodriguez,DT,https://www.sports-reference.com/cfb/players/brett-roy-1.html,6-3,275,5.00,30.5,32,108,7.31,4.62,
Zebrie Sanders,OT,https://www.sports-reference.com/cfb/players/zebrie-sanders-1.html,6-6,320,5.33,27.0,28,100,8.15,4.99,Buffalo Bills / 5th / 144th pick / 2012
Mohamed Sanu,WR,https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,6-1,211,4.62,36.0,19,126,6.88,4.22,Cincinnati Bengals / 3rd / 83rd pick / 2012
Quentin Saulsberry,C,https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,6-2,304,5.28,22.0,26,90,8.19,4.99,
Mitchell Schwartz,OT,https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,6-5,318,5.38,26.5,23,89,7.86,4.87,Cleveland Browns / 2nd / 37th pick / 2012
Mitchell Schwartz,RB,https://www.sports-reference.com/cfb/players/darrell-scott-1.html,6-0,231,4.68,31.5,,,,,
Coty Sensabaugh,CB,https://www.sports-reference.com/cfb/players/coty-sensabaugh-1.html,5-11,189,4.33,37.0,15,122,6.60,4.06,Tennessee Titans / 4th / 115th pick / 2012
Derrick Shelby,DE,https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,6-3,266,4.87,35.5,26,116,7.09,4.50,
Amini Silatolu,OG,https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,6-4,311,5.33,31.5,28,107,7.95,4.87,Carolina Panthers / 2nd / 40th pick / 2012
Harrison Smith,S,https://www.sports-reference.com/cfb/players/harrison-smith-2.html,6-2,213,4.54,34.0,19,122,6.63,4.12,Minnesota Vikings / 1st / 29th pick / 2012
Jacquies Smith,DE,https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,6-3,253,4.75,31.5,21,110,7.25,4.31,
Scott Solomon,DE,https://www.sports-reference.com/cfb/players/scott-solomon-1.html,6-3,262,4.88,35.0,34,124,7.17,4.25,Tennessee Titans / 7th / 211th pick / 2012
Sean Spence,OLB,https://www.sports-reference.com/cfb/players/sean-spence-1.html,5-11,231,4.66,33.5,12,119,7.46,4.28,Pittsburgh Steelers / 3rd / 86th pick / 2012
Sean Spence,P,https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,6-0,211,4.78,,,,,,
Ryan Steed,CB,https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,5-10,195,4.64,34.0,12,121,6.94,4.22,
Donald Stephenson,OT,https://www.sports-reference.com/cfb/players/donald-stephenson-1.html,6-5,312,4.94,35.5,19,114,7.52,4.78,Kansas City Chiefs / 3rd / 74th pick / 2012
Devon Still,DT,https://www.sports-reference.com/cfb/players/devon-still-1.html,6-5,303,5.01,29.5,26,,,,Cincinnati Bengals / 2nd / 53rd pick / 2012
Tommy Streeter,WR,https://www.sports-reference.com/cfb/players/tommy-streeter-1.html,6-5,219,4.37,33.0,17,125,7.08,,Baltimore Ravens / 6th / 198th pick / 2012
Nathan Stupar,OLB,https://www.sports-reference.com/cfb/players/nathan-stupar-1.html,6-2,241,4.65,31.0,21,116,6.84,4.28,Oakland Raiders / 7th / 230th pick / 2012
J.R. Sweezy,DT,https://www.sports-reference.com/cfb/players/jr-sweezy-2.html,6-5,298,4.97,36.0,21,113,7.40,4.41,Seattle Seahawks / 7th / 225th pick / 2012
Alameda Ta'amu,DT,https://www.sports-reference.com/cfb/players/alameda-taamu-1.html,6-2,348,5.30,26.0,35,103,,,Pittsburgh Steelers / 4th / 109th pick / 2012
Ryan Tannehill,QB,https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,6-4,221,4.65,,,,,,Miami Dolphins / 1st / 8th pick / 2012
Brandon Taylor,S,https://www.sports-reference.com/cfb/players/brandon-taylor-1.html,5-11,209,4.52,33.5,,118,7.32,4.37,San Diego Chargers / 3rd / 73rd pick / 2012
Brandon Taylor,K,https://www.sports-reference.com/cfb/players/dave-teggart-1.html,6-0,201,5.25,,,,,,
Brandon Taylor,QB,https://www.sports-reference.com/cfb/players/darron-thomas-1.html,6-3,220,4.77,36.0,14,121,7.17,4.28,
Brandon Taylor,S,https://www.sports-reference.com/cfb/players/darron-thomas-1.html,5-10,206,4.57,35.5,20,123,7.01,4.25,
Phillip Thomas,S,https://www.sports-reference.com/cfb/players/phillip-thomas-1.html,5-11,198,4.68,33.0,14,122,,,Washington Redskins / 4th / 119th pick / 2013
Brandon Thompson,DT,https://www.sports-reference.com/cfb/players/brandon-thompson-3.html,6-2,314,5.20,31.0,35,100,7.97,4.71,Cincinnati Bengals / 3rd / 93rd pick / 2012
Christian Thompson,S,https://www.sports-reference.com/cfb/players/brandon-thompson-3.html,6-0,211,4.42,31.5,18,122,7.33,4.13,Baltimore Ravens / 4th / 130th pick / 2012
Andrew Tiller,OG,https://www.sports-reference.com/cfb/players/andrew-tiller-1.html,6-4,324,5.44,23.0,16,85,7.92,4.80,New Orleans Saints / 6th / 179th pick / 2012
Nick Toon,WR,https://www.sports-reference.com/cfb/players/nick-toon-1.html,6-2,215,4.49,37.5,18,,,,New Orleans Saints / 4th / 122nd pick / 2012
Danny Trevathan,OLB,https://www.sports-reference.com/cfb/players/danny-trevathan-1.html,6-0,237,4.84,31.5,18,111,,,Denver Broncos / 6th / 188th pick / 2012
Johnnie Troutman,OG,https://www.sports-reference.com/cfb/players/johnnie-troutman-1.html,6-4,325,5.52,27.5,31,,7.96,5.00,San Diego Chargers / 5th / 149th pick / 2012
Christian Tupou,DT,https://www.sports-reference.com/cfb/players/christian-tupou-1.html,6-2,289,5.38,24.0,30,92,8.07,4.87,
Robert Turbin,RB,https://www.sports-reference.com/cfb/players/robert-turbin-1.html,5-10,222,4.42,36.0,28,122,7.16,4.31,Seattle Seahawks / 4th / 106th pick / 2012
Robert Turbin,RB,https://www.sports-reference.com/cfb/players/marc-tyler-1.html,5-11,219,4.70,30.5,19,110,,,
DeAngelo Tyson,DT,https://www.sports-reference.com/cfb/players/deangelo-tyson-1.html,6-2,315,5.00,,,,,,Baltimore Ravens / 7th / 236th pick / 2012
Courtney Upshaw,DE,https://www.sports-reference.com/cfb/players/courtney-upshaw-1.html,6-2,272,4.74,,22,,,,Baltimore Ravens / 2nd / 35th pick / 2012
Olivier Vernon,DE,https://www.sports-reference.com/cfb/players/olivier-vernon-1.html,6-2,261,4.73,34.5,31,122,7.39,4.50,Miami Dolphins / 3rd / 72nd pick / 2012
Olivier Vernon,DE,https://www.sports-reference.com/cfb/players/olivier-vernon-1.html,6-2,261,4.73,34.5,31,122,7.39,4.50,Miami Dolphins / 3rd / 72nd pick / 2012
Trevin Wade,CB,https://www.sports-reference.com/cfb/players/trevin-wade-1.html,5-10,192,4.52,34.5,18,116,6.87,4.00,Cleveland Browns / 7th / 245th pick / 2012
Dustin Waldron,OT,https://www.sports-reference.com/cfb/players/trevin-wade-1.html,6-5,305,5.23,26.0,29,103,7.93,4.75,
Blair Walsh,K,https://www.sports-reference.com/cfb/players/blair-walsh-1.html,5-9,187,4.96,,,,,,Minnesota Vikings / 6th / 175th pick / 2012
Brandon Washington,OG,https://www.sports-reference.com/cfb/players/brandon-washington-3.html,6-3,320,5.14,25.0,28,101,8.22,4.87,Philadelphia Eagles / 6th / 200th pick / 2012
Rokevious Watkins,OG,https://www.sports-reference.com/cfb/players/brandon-washington-3.html,6-4,338,5.29,27.0,,102,7.87,4.90,St. Louis Rams / 5th / 150th pick / 2012
Brandon Weeden,QB,https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,6-3,221,4.89,,,,,,Cleveland Browns / 1st / 22nd pick / 2012
Corey White,S,https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,5-11,206,4.53,37.5,15,126,6.72,4.22,New Orleans Saints / 5th / 162nd pick / 2012
Jordan White,WR,https://www.sports-reference.com/cfb/players/jordan-white-1.html,6-0,208,4.63,35.0,14,119,6.84,4.13,New York Jets / 7th / 244th pick / 2012
Tahir Whitehead,OLB,https://www.sports-reference.com/cfb/players/tahir-whitehead-1.html,6-1,233,4.62,37.0,21,124,7.14,4.37,Detroit Lions / 5th / 138th pick / 2012
Fozzy Whittaker,RB,https://www.sports-reference.com/cfb/players/fozzy-whittaker-1.html,5-9,193,4.49,,20,,,,
Fozzy Whittaker,K,https://www.sports-reference.com/cfb/players/carson-wiggs-1.html,6-1,221,4.91,,,,,,
Kyle Wilber,OLB,https://www.sports-reference.com/cfb/players/kyle-wilber-1.html,6-4,249,4.73,33.5,25,117,7.11,4.31,Dallas Cowboys / 4th / 113th pick / 2012
David Wilson,RB,https://www.sports-reference.com/cfb/players/david-wilson-1.html,5-10,206,4.38,41.0,,132,7.09,4.12,New York Giants / 1st / 32nd pick / 2012
Russell Wilson,QB,https://www.sports-reference.com/cfb/players/russell-wilson-1.html,5-11,204,4.53,34.0,,118,6.97,4.09,Seattle Seahawks / 3rd / 75th pick / 2012
Billy Winn,DE,https://www.sports-reference.com/cfb/players/billy-winn-1.html,6-4,294,4.86,27.0,24,107,7.37,4.44,Cleveland Browns / 6th / 205th pick / 2012
Billy Winn,QB,https://www.sports-reference.com/cfb/players/billy-winn-1.html,6-3,225,5.06,31.5,,101,7.14,4.37,
Derek Wolfe,DT,https://www.sports-reference.com/cfb/players/derek-wolfe-1.html,6-5,295,4.93,33.5,33,108,7.26,4.44,Denver Broncos / 2nd / 36th pick / 2012
Jerel Worthy,DT,https://www.sports-reference.com/cfb/players/jerel-worthy-1.html,6-2,308,5.00,28.5,,107,7.60,4.56,Green Bay Packers / 2nd / 51st pick / 2012
Jarius Wright,WR,https://www.sports-reference.com/cfb/players/jarius-wright-1.html,5-10,182,4.39,38.0,11,120,6.93,4.03,Minnesota Vikings / 4th / 118th pick / 2012
Kendall Wright,WR,https://www.sports-reference.com/cfb/players/kendall-wright-1.html,5-10,196,4.49,38.5,,121,6.93,4.18,Tennessee Titans / 1st / 20th pick / 2012
Devon Wylie,WR,https://www.sports-reference.com/cfb/players/devon-wylie-1.html,5-9,187,4.36,39.0,17,123,,,Kansas City Chiefs / 4th / 107th pick / 2012
Desmond Wynn,OG,https://www.sports-reference.com/cfb/players/desmond-wynn-1.html,6-5,303,4.98,32.5,28,,,,
Kevin Zeitler,OG,https://www.sports-reference.com/cfb/players/kevin-zeitler-1.html,6-4,314,5.32,29.0,32,101,7.77,4.61,Cincinnati Bengals / 1st / 27th pick / 2012
Markus Zusevics,OT,https://www.sports-reference.com/cfb/players/kevin-zeitler-1.html,6-5,303,5.08,,,,,,
